listing_id,host_id,neighbourhood_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price
1147271081208360880,446820235,11,38.90151,-77.03814,2,,1.0,,148.0
1147286621658760451,446820235,17,38.90181269307345,-77.02513833416154,2,,1.0,,226.0
1147287481431102267,446820235,17,38.9022,-77.02665,2,1.0,1.0,1.0,356.0
1147288297459150579,446820235,4,38.92148966541629,-77.04148680003821,2,1.0,1.0,1.0,271.0
1147307564899302737,446820235,33,38.8755,-77.00184,2,,1.0,,171.0
1147310811166665934,446820235,17,38.8959774616504,-77.03143729822597,2,,1.0,,226.0
1147312121839462078,446820235,9,38.906098490296,-77.03039185773586,2,,1.0,,153.0
1147689162883865490,4826676,12,38.95427,-77.01217,2,,1.0,,96.0
1147690582093535413,4844275,28,38.9060867,-76.9778413,8,2.0,3.0,4.0,168.0
1147694368386920111,575378868,18,38.90525,-77.00886,5,1.0,2.0,1.0,235.0
1147897667033912897,575395424,4,38.92329,-77.04454,4,1.0,2.0,2.0,263.0
1148628022676888153,446820235,25,38.87004,-77.0119,2,,1.0,,170.5
1148658286266915036,446820235,28,38.91728128669203,-76.97259267615162,2,1.0,1.0,1.0,259.0
1148701416839671215,446820235,17,38.90423,-77.03388,2,,1.0,,226.0
1148703791546243122,446820235,17,38.90237703063407,-77.02326199561632,2,,1.0,,226.0
1149124692000035382,160366567,2,38.8819069,-76.99123999999999,7,2.0,3.0,4.0,242.0
1149188915963829740,417902264,2,38.88244386252689,-76.98611871228361,1,1.5,1.0,1.0,75.0
1149360741338003017,387747008,12,38.9521148,-77.0235908,1,1.0,1.0,1.0,63.0
1150133438227765287,138605119,16,38.8920723199747,-76.9352937358739,2,1.0,1.0,1.0,46.0
1150328054792172488,107201497,1,38.91713461900781,-77.0048456227539,2,1.0,1.0,1.0,118.0
1150415234569647535,168626819,7,38.92625,-77.02755,4,1.0,2.0,2.0,118.0
1150850587435018945,39930655,11,38.9115752,-77.04365779999999,2,1.0,1.0,1.0,154.0
1150850834474007345,39930655,11,38.9115752,-77.04365779999999,3,1.0,1.0,2.0,157.0
1150851019782012876,39930655,11,38.9115752,-77.04365779999999,2,,1.0,,148.0
1150866879285850301,576174926,18,38.8938685,-76.9958747,9,2.5,5.0,5.0,453.0
1150915302047327199,34924327,35,38.89862290965328,-76.95047336127955,8,3.5,4.0,4.0,475.0
1150930130173309170,12031843,32,38.86124205014966,-76.9530594442367,16,,6.0,,77.0
1150987953262629580,118490211,12,38.95443,-77.03062,4,1.0,1.0,2.0,72.0
1151443114508096757,177084854,10,38.91653,-77.0342,3,1.0,1.0,1.0,105.0
1151505726198996277,39930655,21,38.9267624,-77.053703,2,1.0,1.0,1.0,82.0
1151506021899400427,39930655,21,38.9267624,-77.053703,3,1.0,2.0,1.0,98.0
1151512038218283745,39930655,21,38.92676350000001,-77.0537554,3,1.0,2.0,1.0,93.0
1151516163090325316,39930655,21,38.9267624,-77.053703,2,1.0,1.0,1.0,119.0
1152120192091075551,107434423,33,38.87769249999999,-76.9956168,2,1.0,1.0,1.0,182.0
1152169268962583161,62517745,1,38.9302181,-76.9953333,8,2.0,3.0,5.0,250.0
1152419648960344663,52322609,11,38.91353,-77.04246,2,0.0,,1.0,109.0
1152682894518412941,107434423,17,38.9039806,-77.01677649999999,2,1.0,1.0,1.0,171.0
1153041833416730189,270555148,16,38.8874034,-76.92256929999999,2,1.0,1.0,1.0,73.0
1153208304737507794,444405936,2,38.89167,-76.99128,4,1.0,1.0,2.0,68.0
1153301269624385747,418039710,31,38.92995,-76.97364,4,1.0,1.0,1.0,99.0
1153498298010002546,107434423,17,38.9039806,-77.01677649999999,2,,1.0,,226.0
1153498753159000691,107434423,17,38.9039806,-77.01677649999999,2,1.0,1.0,1.0,171.0
1153617453433832119,16673419,21,38.93502014954032,-77.05922058961127,2,1.0,1.0,2.0,99.0
1154649367751072591,205263350,12,38.95900827908616,-77.0367695463875,2,1.0,1.0,1.0,116.0
1155117753527890187,28274998,28,38.90261274612481,-76.9847176902178,11,3.5,5.0,5.0,488.0
1155171733877002118,263502162,27,38.93525042013442,-76.99136089865657,2,,1.0,,83.0
1155783388896668282,151349087,13,38.97876,-77.02418,3,1.0,1.0,2.0,84.0
1155904944202098075,130133402,2,38.8797539,-76.99131249999999,4,1.0,2.0,2.0,98.0
1156502504803124822,19069532,18,38.9051208,-76.9976758,5,,2.0,,140.0
1156576741756586356,446820235,17,38.90523,-77.0249,2,,1.0,,226.0
1156581278012059045,446820235,33,38.87728,-77.00522,2,,1.0,,171.0
1156626510388097688,86610420,7,38.93427303990357,-77.0432451450724,4,1.0,1.0,2.0,101.0
1156746633717543366,360941391,9,38.90668109294118,-77.0246387325821,3,1.0,1.0,2.0,94.0
1156792569862618058,577617834,28,38.9102967,-76.9863701,5,1.0,2.0,3.0,105.0
1157215720353821130,446820235,17,38.90077997818123,-77.02698993297997,2,,1.0,,226.0
1157225982377413676,446820235,25,38.87941,-77.0237,2,,1.0,,170.5
1157263158736150005,446820235,17,38.89856323881388,-77.0197072972113,2,1.0,1.0,1.0,465.0
1157293936356084051,446820235,17,38.90066,-77.0163,2,1.0,1.0,1.0,478.0
1157295441382592330,446820235,11,38.89972,-77.04052,2,,1.0,,148.0
1157339238050389511,37675241,7,38.9311,-77.02409,2,,1.0,,109.0
1157562619740575899,528135981,14,38.848285208994376,-77.00329278331412,4,1.0,3.0,2.0,180.0
1157944746255505774,446820235,33,38.876142730551166,-77.00518135657565,2,,1.0,,171.0
1157945563712164069,446820235,17,38.90154944917318,-77.03029074842262,2,,1.0,,226.0
1157946957220118354,446820235,9,38.90696708754594,-77.03394760996503,2,,1.0,,153.0
1157952022481716434,39930655,2,38.8878,-76.993,4,1.0,1.0,2.0,137.0
1157973122343251532,121169203,12,38.95709391978717,-77.03072983771563,4,1.0,1.0,2.0,161.0
1157977688181590980,577906281,30,38.86755530479417,-76.98291648281838,8,2.0,5.0,4.0,406.0
1158009794593798033,362001825,1,38.91060939401101,-77.0109919935862,9,,4.0,,102.0
1158104260731652481,7650266,15,38.97935347090952,-77.0350815597703,3,2.0,1.0,1.0,133.0
1158140214746661270,17495733,7,38.923673249865615,-77.02768458465576,1,1.0,1.0,1.0,72.0
1158424219421563099,107434423,17,38.9039806,-77.01677649999999,2,1.0,1.0,1.0,170.0
1158521847464584379,10256614,12,38.95356,-77.01246,5,1.0,2.0,2.0,99.0
1158708128488728709,97178728,18,38.90001077403601,-76.98565601252369,5,1.0,2.0,4.0,124.0
1158822066851371975,23621131,13,38.97072,-77.01997,5,1.0,2.0,5.0,158.0
1159537266839014132,46630199,17,38.90453950000001,-77.0187541,8,,3.0,,226.0
1159554668974397432,46630199,17,38.90453950000001,-77.0187541,4,,1.0,,226.0
1159724390539283844,574949369,1,38.9113244,-77.0068501,5,2.5,2.0,2.0,133.0
1159783904777462712,446820235,36,38.91738,-76.97242,2,1.0,1.0,1.0,259.0
1160195890795859718,29896565,28,38.90611,-76.98726,3,,1.0,,105.0
1160197154237860673,446820235,17,38.90528,-77.03095,2,,1.0,,226.0
1160475507834741740,564597022,28,38.901595711352606,-76.98434320348244,10,2.5,5.0,8.0,489.0
1160801881985772361,446820235,17,38.89883313495773,-77.0200278434271,2,1.0,1.0,1.0,350.0
1160802972393477018,446820235,17,38.90324033823215,-77.01695940686814,2,1.0,1.0,1.0,504.0
1160804305945091042,446820235,17,38.90312,-77.02761,2,,1.0,,226.0
1160810901718980653,446820235,17,38.905046631093214,-77.01767298052457,2,,1.0,,226.0
1160828728808347388,150447857,1,38.91189,-77.00389,4,1.0,2.0,2.0,127.0
1160902097556729628,446820235,25,38.88464138854954,-77.01999398837532,2,1.0,1.0,1.0,340.0
1160942466427187277,372708759,11,38.91654,-77.03831,6,1.0,2.0,4.0,140.0
1160999784594253729,501999278,24,38.89716,-77.04963,2,1.0,1.0,1.0,203.0
1161002171519069583,501999278,24,38.89716,-77.04963,2,1.0,1.0,1.0,350.0
1161056219439237506,17633,11,38.916134,-77.04108,5,,2.0,,148.0
1161616549992649517,446820235,33,38.87611,-77.00622,2,,1.0,,171.0
1161645307144757591,446820235,25,38.88389510714292,-77.01887636689068,2,,1.0,,170.5
1161875831685371392,197354490,31,38.92209141086362,-76.99189286294957,5,,2.0,,104.0
1162302803466102844,446820235,25,38.88234,-77.01631,2,,1.0,,170.5
1163028024555215790,17495733,7,38.922929157718,-77.02693949575756,2,,,,109.0
1163101756854439646,7650266,11,38.91049,-77.04062,3,,1.0,,148.0
1163663395415329509,70488101,18,38.89881280845711,-76.98724377301637,5,1.0,1.0,3.0,149.0
1164237158641335858,529814879,31,38.922828416684425,-76.98412802789564,2,1.0,1.0,1.0,67.0
1164373149270555525,15268160,12,38.94613,-77.03441,3,1.0,1.0,2.0,109.0
1164399245224606911,308537144,8,38.94979629064667,-77.01022197184922,2,1.0,1.0,1.0,108.0
1164521268086979558,9004901,18,38.89715168567928,-76.99476913206723,4,1.0,1.0,2.0,106.0
1164580379334512330,13074947,2,38.88937,-76.97758,3,1.0,1.0,1.0,98.0
1164816366469960642,56788734,28,38.90621067149615,-76.97637118399143,4,2.0,2.0,2.0,124.0
1165235177675841864,69203193,12,38.9561527,-77.0250871,3,,1.0,,96.0
1165360285898614214,46630199,1,38.9142798,-77.0118584,4,1.0,1.0,3.0,264.0
1165383515357004120,46630199,10,38.9159929,-77.02270759999999,8,,5.0,,135.0
1165384191250519381,50867133,22,38.8925919,-76.958214,2,1.0,1.0,0.0,55.0
1166098339801244911,39801783,31,38.92271994416205,-76.99135347903767,3,1.0,1.0,2.0,108.0
1166130155599297796,46630199,18,38.89665178971309,-76.99654914207946,6,,3.0,,140.0
1166739114980975227,2052044,7,38.92727003391836,-77.03215927456561,4,2.5,2.0,2.0,196.0
1166888019574880032,69203193,12,38.95615,-77.02509,3,,2.0,,96.0
1166998034345470536,576181482,18,38.89682,-76.98139,6,2.0,3.0,4.0,222.0
1167138188902951048,568234456,2,38.88670140643242,-76.99093977406739,4,1.0,2.0,2.0,190.0
1167138245255336228,568234456,2,38.88672,-76.99087,4,1.0,2.0,2.0,213.0
1167377368768018919,36669572,14,38.83775994913685,-76.99959881334112,8,3.0,4.0,5.0,256.0
1167391091176219957,29962762,7,38.92808237264247,-77.0187213535141,2,1.0,1.0,1.0,98.0
1167435463021315439,69203193,12,38.9561527,-77.0250871,3,,2.0,,96.0
1167450176032901527,9774160,18,38.8943,-76.98307,2,1.0,1.0,2.0,140.0
1167576102770833288,69203193,12,38.95615,-77.02509,3,,1.0,,96.0
1167645394848933865,97178728,18,38.899203993442285,-76.98547350353476,12,3.5,5.0,7.0,502.0
1167660343001632211,69203193,12,38.9561527,-77.0250871,3,1.5,1.0,0.0,88.0
1168115900398786658,69203193,12,38.95615,-77.02509,3,1.5,1.0,0.0,77.0
1168443269163925819,156710427,11,38.90794540589545,-77.046375756861,2,1.0,1.0,1.0,131.0
1169084462746770854,218477244,31,38.92891949951805,-76.97556584907659,2,1.0,2.0,1.0,69.0
1169191586411928731,54276042,10,38.9188848,-77.0339899,2,1.0,1.0,1.0,78.0
1169526299397094679,422034582,9,38.91350235266238,-77.03064598733835,4,2.0,2.0,2.0,265.0
1169526319756871478,422034582,9,38.91205,-77.03066,2,,1.0,,153.0
1169526328129566466,422034582,9,38.91375057562638,-77.03206705031458,4,,2.0,,153.0
1169526330225762508,422034582,9,38.91184,-77.03247,2,,1.0,,153.0
1169526387523814173,422034582,9,38.91348,-77.03203,4,,2.0,,153.0
1169526395829839321,422034582,9,38.913835163094255,-77.03041567133073,4,2.0,2.0,2.0,186.0
1170448070401866320,390333061,23,38.94792,-77.07263,3,1.0,0.0,1.0,127.0
1170490475784548560,353581556,10,38.91481996322365,-77.02447868834611,4,1.0,1.0,1.0,143.0
1171130570408915044,22618148,9,38.91218,-77.0282,2,,,,153.0
1171145439860957640,22618148,9,38.90993,-77.02907,3,,2.0,,153.0
1172080225875676664,181671548,7,38.93094,-77.0391,3,1.0,1.0,2.0,157.0
1172102275507561667,35328672,17,38.90353,-77.01922,4,1.5,2.0,2.0,247.0
1172808867668937454,581817304,12,38.9537345,-77.02796459999999,2,,1.0,,96.0
1173081459740253367,39930655,18,38.90345,-76.99971,8,,4.0,,140.0
1173419459181658681,2583808,2,38.8835354,-76.9924242,5,1.0,1.0,3.0,130.0
1173548144521172017,77709061,18,38.90414,-77.00101,2,1.0,0.0,1.0,70.0
1173899368431549467,446820235,17,38.90485,-77.02346,2,,1.0,,226.0
1174011732247023676,302931833,38,38.896932,-76.91616719999999,6,1.0,2.0,3.0,106.0
1174028519948608692,240619483,17,38.905380099151046,-77.02578749467163,4,1.0,1.0,1.0,125.0
1174202498924626130,58104446,22,38.88636,-76.95815,3,1.0,2.0,2.0,81.0
1174782697171003169,65707823,2,38.891865,-77.0002303,4,1.0,1.0,1.0,163.0
1174847263231173602,198935288,30,38.87129067104268,-76.97700247603541,3,1.5,2.0,2.0,92.0
1175625031389754115,460712024,15,38.97988,-77.02915,4,1.0,1.0,2.0,81.0
1176086612220639801,28568357,32,38.85786118402992,-76.96629788863264,2,1.0,1.0,1.0,68.0
1176160116942976695,154873968,31,38.92484343684086,-76.99143316036928,4,,2.0,,104.0
1176198925147745475,39930655,10,38.91654,-77.01469,4,,1.0,,135.0
1177304589278970585,107434423,25,38.88204,-77.01686,2,1.0,1.0,1.0,155.0
1177548766187100921,94470078,34,38.85781,-76.98865,2,1.0,1.0,1.0,79.0
1177671312853273459,126325369,31,38.9319295,-76.98917449999999,10,1.0,4.0,6.0,266.0
1178993331924082486,94470078,34,38.85814269060485,-76.98917091270562,2,1.5,1.0,1.0,79.0
1179002848518984236,94470078,34,38.85788106802636,-76.98780122379091,2,1.0,1.0,1.0,84.0
1179038218332283321,532274855,18,38.90418583806115,-77.00639539894662,2,,1.0,,140.0
1179203458823168156,373135938,30,38.87183,-76.95814,10,,4.0,,106.0
1179667966059085111,446702968,16,38.88624,-76.92188,3,1.0,1.0,1.0,200.0
1179898885136709218,563741513,7,38.92571,-77.02584,8,2.0,4.0,7.0,262.0
1180068635623402520,49673813,23,38.94719193327711,-77.07612172755458,2,1.0,1.0,1.0,91.0
1180457128823921234,583839206,27,38.9535398122574,-76.99225307837659,6,1.5,3.0,3.0,174.0
1180557146118541485,12264739,9,38.90914,-77.02144,4,,2.0,,153.0
1180735218341618545,583891577,13,38.95642319909315,-77.00491782246853,6,,3.0,,84.5
1181079112284871897,36977557,1,38.91553,-77.002,4,1.0,1.0,2.0,97.0
1181139419019066786,284499859,12,38.95677,-77.02291,6,1.0,2.0,5.0,95.0
1181995848947771263,69033883,32,38.86477,-76.97002,6,1.0,2.0,2.0,167.0
1182595167075568004,582948173,11,38.90698,-77.04492,2,1.0,1.0,1.0,225.0
1182596888758066598,582948173,24,38.90666295452363,-77.04691251000109,2,1.0,1.0,1.0,232.0
1182597109174348392,582948173,24,38.90737,-77.04669,4,1.0,0.0,2.0,252.0
1182657287175058770,501999278,11,38.90788,-77.03555,4,,1.0,,148.0
1182657345600300866,501999278,11,38.90788,-77.03555,4,,1.0,,148.0
1182665387954429143,501999278,11,38.90788,-77.03555,8,2.0,2.0,4.0,472.0
1182665434135965772,501999278,11,38.90788,-77.03555,8,2.0,2.0,4.0,472.0
1182701924604945079,195240711,7,38.93271,-77.04108,4,1.0,1.0,2.0,102.0
1182778133456226920,109857750,14,38.8434513348842,-76.99832829410126,3,1.0,1.0,2.0,70.0
1183290889021390679,45551590,28,38.90552205420583,-76.98932277158042,4,1.0,1.0,2.0,122.0
1183362468410427925,39930655,2,38.88772,-76.9922,2,1.0,1.0,1.0,142.0
1183826972147732335,53222831,22,38.88275,-76.95765,8,,4.0,,76.0
1183942373223172053,107434423,25,38.8820383,-77.01686339999999,2,1.0,1.0,1.0,231.0
1184063887842544591,584860106,11,38.91419055701292,-77.03923751493106,3,,,,148.0
1184162773287279180,263502162,28,38.90878,-76.99859,2,,1.0,,105.0
1184746264586634925,526547201,28,38.90550182347664,-76.98912656590245,1,1.0,1.0,1.0,50.0
1185621070693887948,450710844,28,38.90198,-76.98085,2,1.0,1.0,1.0,250.0
1185724036446733018,37441944,13,38.96457101779183,-77.02286417648877,4,1.0,1.0,3.0,92.0
1186333277450905860,5474300,12,38.94559,-77.03485,8,,5.0,,96.0
1186406898582157918,22926634,18,38.90110282140533,-76.99990896830677,10,1.0,3.0,4.0,325.0
1186505173061604390,70176571,18,38.90299982959877,-76.99778557999774,4,1.0,1.0,2.0,110.0
1186545033202519042,22926634,18,38.900419,-76.9990373,8,2.0,4.0,4.0,376.0
1186805042078309789,53500538,28,38.90016352685032,-76.97806712261603,4,1.0,2.0,2.0,115.0
1186806795429326766,14758582,18,38.89979228979222,-76.98526753959143,2,1.0,1.0,1.0,88.0
1186951369933428311,392585544,9,38.91261647616137,-77.01772676850558,4,1.5,2.0,2.0,162.0
1187010562184212015,544021412,11,38.913,-77.04312,2,,,,148.0
1187101813840705279,28315302,18,38.89724598549617,-76.9742626324296,3,,1.0,,140.0
1187186594196591497,13604352,12,38.96106176931931,-77.03817955665168,8,4.0,5.0,5.0,431.0
1187327873809208115,651268927,15,38.99447,-77.04043,4,2.0,2.0,4.0,150.0
1187439956066065839,294545484,12,38.93933,-77.01828,1,,,,96.0
1187510898384749466,107434423,25,38.88204,-77.01686,2,1.0,1.0,1.0,155.0
1187557552242524083,544725494,17,38.89698,-77.03364,2,1.0,1.0,,226.0
1187557552279045066,544725494,17,38.89698,-77.03364,2,1.0,1.0,,226.0
1187557685906026621,544725494,17,38.89698,-77.03364,2,1.0,1.0,,315.0
1187557689416872551,544725494,17,38.89698,-77.03364,2,1.0,1.0,,471.0
1187557770592787158,544725494,17,38.89698,-77.03364,2,1.0,1.0,,226.0
1187557776799754165,544725494,17,38.89698,-77.03364,2,1.0,1.0,,226.0
1187557863114061647,544725494,17,38.89698,-77.03364,2,1.0,1.0,,226.0
1187635282689767219,2807629,31,38.92776594756216,-76.98135705223964,2,1.0,1.0,1.0,94.0
1187641211543418172,30283594,25,38.86449,-77.0129,3,1.0,1.0,2.0,428.0
1187646382710414871,19214127,12,38.9478105,-77.02219869999999,12,3.0,4.0,7.0,590.0
1187648350948938408,30283594,25,38.86449,-77.0129,3,1.0,1.0,2.0,428.0
1187655997906859775,30283594,25,38.86449,-77.0129,3,1.0,1.0,2.0,428.0
1187658522526323212,30283594,25,38.86449,-77.0129,3,1.0,1.0,2.0,428.0
1187671190591510736,27290317,28,38.89936,-76.97736,5,,2.0,,105.0
1187689350300427260,27290317,28,38.89996372609672,-76.97666580002851,3,,1.0,,105.0
1187696344801640020,27290317,28,38.89936,-76.97736,5,1.0,2.0,3.0,121.0
1187704188070001721,27290317,18,38.89829693751196,-76.97841215518892,6,1.0,2.0,3.0,120.0
1187708903281708634,27290317,18,38.898247173001685,-76.97760271260927,8,,2.0,,140.0
1187741890102961924,27290317,28,38.8993555,-76.97736189999999,5,,2.0,,105.0
1187754189122305257,27290317,28,38.9003,-76.97757,12,,3.0,,105.0
1187898315791959040,585953130,4,38.9260738,-77.0399963,4,1.0,1.0,3.0,119.0
1188220591147287205,107434423,25,38.8820383,-77.01686339999999,2,,1.0,,170.5
1189032611506117135,40702658,7,38.93381,-77.04545,2,1.0,1.0,2.0,120.0
1189038900747524625,586250394,2,38.88,-76.98516,6,2.0,2.0,3.0,160.0
1189061373236636533,586257271,2,38.87922,-76.98316,6,3.0,3.0,3.0,210.0
1189168021778965710,176281808,16,38.882278908481794,-76.92785323980482,14,,5.0,,80.0
1189189120838376269,81162230,30,38.8719139,-76.9717908,4,1.0,2.0,2.0,135.0
1189397734369734140,479505039,11,38.91337,-77.03455,2,1.0,1.0,1.0,226.0
1189402572829543259,44535307,4,38.9208281,-77.04259739999999,2,1.0,1.0,1.0,100.0
1189969856176554673,382692799,24,38.90549,-77.05401,2,,,,186.0
1189992889754508153,246254845,2,38.8874169,-76.9999122,4,1.0,2.0,3.0,212.0
1190487138872160665,253436565,38,38.89559,-76.93352,6,,3.0,,104.0
1191102614562872060,107434423,33,38.87542979999999,-77.00018759999999,2,1.0,1.0,1.0,184.0
1191112172063954996,107434423,25,38.8820383,-77.01686339999999,2,1.0,1.0,1.0,156.0
1191409165186383074,284499859,18,38.89461,-76.98701,16,3.5,5.0,12.0,513.0
1191984826523505921,2356419,38,38.8931244,-76.91322009999999,4,1.5,2.0,2.0,106.0
1192170680709880027,544021412,21,38.93787,-77.05327,4,,2.0,,111.0
1192453327570232273,587173088,28,38.9003727,-76.9780596,2,1.0,0.0,1.0,84.0
1192457480218134398,587173088,28,38.9003727,-76.9780596,2,1.0,0.0,1.0,75.0
1192477109635175735,587173088,28,38.9003727,-76.9780596,2,,1.0,,105.0
1192671462870165883,13583719,12,38.96105903736139,-77.02923369854841,4,2.5,2.0,2.0,158.0
1192729839036936994,87407920,10,38.9184146,-77.0230733,4,,2.0,,135.0
1192732747320659614,96456433,18,38.9029,-76.99926,2,,1.0,,140.0
1193202376964510237,568234456,2,38.88864692633911,-76.99213668649018,8,2.0,4.0,4.0,350.0
1193237108623668531,107434423,17,38.9045952,-77.01792329999999,2,1.0,0.0,1.0,154.0
1193242137588214497,107434423,24,38.905065,-77.051708,2,,1.0,,186.0
1194064129276398935,459392781,18,38.89839414117829,-76.99027873069777,10,2.5,3.0,4.0,159.0
1194336990198883276,481170999,11,38.909810295467565,-77.04552277450762,3,,1.0,,148.0
1194994210334839552,47778580,18,38.89412353738346,-76.99507815750903,4,1.5,1.0,1.0,153.0
1195034769897368572,566545597,16,38.889068763892,-76.92759271170353,5,3.0,3.0,4.0,150.0
1195167464890851872,308537144,8,38.94984,-77.00882,2,1.0,1.0,1.0,94.0
1195211521457225347,45010980,8,38.94531,-77.00616,4,1.0,1.0,1.0,100.0
1195273791686648374,468975953,30,38.8747,-76.96726,1,1.0,1.0,1.0,35.0
1195906783223312381,109857750,14,38.84352,-76.99856,4,1.0,2.0,2.0,89.0
1195923534184117190,3367231,31,38.9303388160315,-76.97389948367415,2,1.0,1.0,1.0,113.0
1195988113279259608,24222354,28,38.90530418232732,-76.98452586341575,8,3.5,4.0,7.0,251.0
1196364720556877557,49673813,23,38.94799,-77.07588,10,2.5,3.0,4.0,1713.0
1196435403603894624,11980555,4,38.92117390000001,-77.0423915,2,1.0,1.0,1.0,105.0
1196712059564394915,57028640,12,38.95956,-77.02955,5,2.5,2.0,2.0,185.0
1196989291673644181,6880288,18,38.89494639999999,-77.0008046,2,2.0,1.0,1.0,66.0
1197000520219113701,107434423,6,38.919386,-77.0711104,2,,1.0,,193.0
1197064593274357523,23535589,21,38.92523881558467,-77.05212760395916,8,2.5,4.0,6.0,511.0
1197201377315481205,501999919,11,38.90591,-77.04628,2,1.0,1.0,1.0,499.0
1197202915594851222,576174926,18,38.89363598811775,-76.99491104389857,4,,1.0,,140.0
1197786282109515949,360941391,30,38.86679717275672,-76.97950959135002,2,1.0,1.0,1.0,88.0
1197814799953209724,588854619,10,38.9188808,-77.0334725,3,1.0,1.0,1.0,130.0
1197853824512184435,384160514,14,38.84344811793044,-77.00387245742337,10,,6.0,,92.0
1197884002187282679,588854619,10,38.91859982803905,-77.03256752399558,2,,1.0,,135.0
1199357534187553548,39874399,34,38.85426,-76.98915,4,1.0,1.0,2.0,134.0
1199432449242107345,432386568,28,38.90709,-76.98496,2,1.0,1.0,1.0,79.0
1199457896693832603,96456433,18,38.90056,-76.99874,2,,1.0,,140.0
1199512086368475747,69203193,12,38.9561527,-77.0250871,3,,1.0,,96.0
1200118827602525160,69203193,12,38.9561527,-77.0250871,3,,2.0,,96.0
1200151485354306293,69203193,12,38.9561527,-77.0250871,3,,1.0,,96.0
1200183059277753565,69203193,12,38.9561527,-77.0250871,3,1.0,1.0,2.0,88.0
1200197574705911970,69203193,12,38.9561527,-77.0250871,3,,2.0,,96.0
1200202816957924880,384160514,14,38.8422619,-77.0034675,4,,2.0,,92.0
1200214323578980691,69203193,12,38.9561527,-77.0250871,3,,1.0,,96.0
1201385204658283902,4057842,4,38.9166093,-77.0482066,4,,1.0,,150.0
1201543696904281468,267093301,7,38.9267363,-77.0239495,8,2.0,4.0,4.0,142.0
1201628023216408232,257539140,18,38.89286090813412,-77.00032636760142,2,1.0,1.0,1.0,100.0
1201651876292090092,257539140,18,38.89255,-76.99892,3,,2.0,,140.0
1201841665785289052,136307851,8,38.96318,-77.00049,4,1.0,2.0,2.0,99.0
1202041507009811654,79295716,8,38.94814697594738,-77.00903306908211,4,,1.0,,85.0
1202247110160459905,257539140,2,38.891481614332776,-76.99922255791508,3,,2.0,,155.0
1202348062286323275,87067507,18,38.89802,-76.99004,4,1.0,2.0,1.0,122.0
1202616283957873321,446820235,11,38.9015,-77.03814,2,1.0,1.0,1.0,390.0
1202618155828846337,446820235,17,38.90535646327783,-77.03020227631787,2,,1.0,,226.0
1202621077322465679,446820235,33,38.87678,-77.00526,2,,1.0,,171.0
1202625702270620076,446820235,17,38.905158767648125,-77.02570605851015,2,,1.0,,226.0
1202631963636121590,446820235,11,38.90317572384337,-77.04302041958901,2,,1.0,,148.0
1202657333855253022,446820235,28,38.91560769067412,-76.97254236606564,2,1.0,1.0,1.0,184.0
1202804160569206372,526547201,28,38.90541229751621,-76.99046689810235,1,1.0,1.0,1.0,34.0
1203012065562372362,337758783,13,38.96611067896126,-77.02824683584156,6,1.0,3.0,3.0,135.0
1203118170177853684,168725305,35,38.8947306,-76.93699529999999,6,,4.0,,72.5
1203176774844511616,397366263,31,38.94026511486771,-76.98493113427934,5,,3.0,,104.0
1204324605388739917,446820235,17,38.90098396963863,-77.0322944526898,2,,1.0,,226.0
1204334334553441684,446820235,17,38.90295,-77.0256,2,,1.0,,226.0
1204441022642093494,446820235,17,38.89852,-77.0271,2,,1.0,,226.0
1204644505655168244,35729876,14,38.82806105703598,-77.00532551722019,3,1.0,1.0,2.0,70.0
1204672061957909640,35729876,14,38.82785,-77.00327,3,1.0,1.0,2.0,75.0
1204952608872608254,561255726,35,38.89827233947753,-76.94265009971278,6,1.0,2.0,4.0,170.0
1205063732467015886,576166539,28,38.90405,-76.98401,2,1.0,1.0,1.0,115.0
1205088556243876108,242568725,9,38.9139730940807,-77.0235086329387,3,,1.0,,153.0
1205801983047898606,69203193,12,38.9561527,-77.0250871,3,,2.0,,96.0
1205817619835086487,69203193,12,38.9561527,-77.0250871,3,,2.0,,96.0
1206580460105880037,362001825,1,38.912636461709525,-77.01067949145636,3,1.0,1.0,2.0,102.0
1206740905954898903,555251750,24,38.90549,-77.04905,2,1.0,1.0,1.0,188.0
1206744700755854084,591526039,18,38.89823,-76.98877,2,1.0,1.0,1.0,121.0
1206755348388448669,24689130,18,38.90340780202599,-76.99899923939142,5,1.5,2.0,4.0,142.0
1207285295359793474,591683595,10,38.91421,-77.02929,4,,2.0,,135.0
1207317775770363155,247536401,24,38.9068893,-77.0494135,4,1.0,1.0,1.0,435.0
1207919899592960469,540166635,2,38.88815,-76.98482,10,3.5,3.0,6.0,393.0
1207920289162824241,540166635,2,38.887549436584166,-76.9844556322572,10,3.5,3.0,4.0,360.0
1208093413764602604,106743857,37,38.8537779406363,-76.96833461481933,10,3.5,4.0,5.0,185.0
1208094761832165687,591942339,18,38.90696572252384,-77.00109142810106,2,1.0,1.0,2.0,111.0
1208105766647277629,43708582,14,38.83084,-77.00505,6,1.5,2.0,2.0,106.0
1208153256135778651,561255726,35,38.89736993090136,-76.94212675094604,1,1.0,1.0,1.0,63.0
1208218390715711667,559850907,18,38.89216,-76.98214,4,1.0,1.0,2.0,104.0
1208825602284856047,592159366,38,38.895146599433495,-76.9320132219397,6,,3.0,,104.0
1208913723761289663,51446803,30,38.87022,-76.98198,12,2.0,4.0,5.0,180.0
